

Results for ABS mono 1

Barcode: V-2023-04-20 16:01:54, PlateRepeat: 1, WellRepeat: 1
,1,2,3,4,5,6,7,8,9,10,11,12
E,0.45525145534808165,0.36474762783604742,0.14665559657812982,0.48033185040910426,0.4571976625036836,0.15344131363263491,0.47409793970214409,0.13817884203428824,0.13273643026205553,0.45222891242004132,0.1372823652381977,0.17175978583135504
F,0.44862601107442263,0.37188661113517546,0.14776529505712419,0.4820100703662562,0.14264746943804493,0.15332235577913358,0.49766891006788172,0.472856882930337,0.14388956760631433,0.45053844714958213,0.11391354657839323,0.1263358177952556
G,0.4408515273663981,0.34122945080768519,0.47386244051981208,0.4994322558658989,0.44871699695273742,0.15483408685054217,0.51016051459704448,0.13900769242341127,0.14164466577108331,0.44466058969977529,0.11378237547280115,0.13597967394200797
H,0.45797296682902583,0.36018150835260132,0.14480401568031423,0.4791114946459088,0.46807610307255648,0.15182008977336484,0.4988309984762056,0.13968230696757022,0.14698714683249953,0.45804863601963297,0.11322398714890419,0.12885314715567939

Barcode: V-2023-04-20 16:01:54, PlateRepeat: 32, WellRepeat: 1
,1,2,3,4,5,6,7,8,9,10,11,12
A,0.48893244001346858,0.48122717920906377,0.47195857265706687,0.47744439844212644,0.47962238909439897,0.46472393763331249,0.46654557070541758,0.14414344600812182,0.38729561835593856,0.4559006532087711,0.13735984035809812,0.15882220927590132
B,0.469330174445231,0.4737526084908078,0.43934756624104271,0.47713706212996909,0.47795336396538507,0.4626956880283441,0.47720259807116155,0.46922368903646366,0.42469375183885,0.441600248380367,0.14098054176460695,0.15603174224768185
C,0.44963205979894122,0.45350641520126689,0.47198089067042259,0.48163555588372409,0.48164925291271227,0.47153462699943038,0.47024084022105339,0.15003786884852488,0.42754412600658631,0.4404755556565475,0.1431162420337744,0.14771238843811083
D,0.44807630018649736,0.45127641785406547,0.43304230647379227,0.45592000652236508,0.45529657040631316,0.44495836811408657,0.46156085700972321,0.14242475375015279,0.14690690387540825,0.46148021566123693,0.14566564372150614,0.1705860489846639
E,0.462802787136885,0.37406032766267733,0.14674954920867644,0.48420425613669155,0.45940631064633231,0.15293878488941456,0.47877119451864442,0.13822026942118493,0.13265671451432046,0.45778279791034016,0.13733708606961217,0.17190631499336381
F,0.4538810003210807,0.38095148416272423,0.14773353712174567,0.484831552696412,0.14251257844624857,0.15293558127750065,0.500262986484077,0.47282335093773359,0.14406052079101228,0.45339732663059285,0.11390570052943692,0.12636097482546615
G,0.45083391059931494,0.34917376550231582,0.47725004419996481,0.50503778698623258,0.45167463326648838,0.15461688263926274,0.51000452142716735,0.13903780196751719,0.14159354923682249,0.44860275484072509,0.11374520378636196,0.13591069800685138
H,0.46461855459737572,0.36903455761526727,0.14461172078830581,0.47962238909439897,0.467333363194561,0.15159264493501268,0.500453657914251,0.13964803807927018,0.14676963707073928,0.46414033359793777,0.11321325644851311,0.12884098713183639

Barcode: V-2023-04-20 16:01:54, PlateRepeat: 33, WellRepeat: 1
,1,2,3,4,5,6,7,8,9,10,11,12
A,0.49048585218298607,0.48246036420121552,0.47336721159056022,0.47731556309543111,0.47925676532269745,0.46477443570751692,0.4662304212147545,0.14423263238699027,0.40079915595237586,0.45659606985255996,0.13723069489706155,0.15879832534593966
B,0.46758523572069227,0.47270928095271775,0.43974742428284214,0.47660875541869163,0.47644182086259007,0.46237458921177788,0.47575218186229523,0.46800973918708566,0.42958435403752021,0.44149828053040441,0.1408971974925444,0.15600047465758371
C,0.4503854828262876,0.45425158818423778,0.47210817572250335,0.47881657869426186,0.47978601329032133,0.46773331952438535,0.46910835310835841,0.14983475186096043,0.43417857841346957,0.44054615024366356,0.14328169306985289,0.14763305327492338
D,0.44795801365906607,0.45230785471970941,0.434239956123271,0.45482417253985052,0.45453028518057159,0.4451513744104964,0.46092490806668007,0.14209668054864513,0.14651208015766359,0.46235712828034,0.14537401846470333,0.17043326909687484
E,0.47025420007967145,0.38215516617998568,0.14666723096634049,0.48438568061570925,0.45882332402009618,0.1528863227692632,0.48447300486271788,0.13824301514216142,0.1323553025359106,0.46516103787825752,0.13731538725451767,0.17187610001407352
F,0.45816755932156239,0.38933942024937407,0.14734857304496224,0.48474189261392486,0.14237249802002519,0.15243042562600526,0.50047511466023042,0.47190946200394851,0.14425153710086247,0.455408303457217,0.11387339880443575,0.12625724107115535
G,0.45905513738443804,0.35689088283692844,0.4777451758884585,0.50633336596349154,0.4510316909083758,0.1542698048442665,0.51109022388268655,0.1388013802611138,0.1415580854746378,0.45025805706149036,0.11375010441584363,0.13591172023295298
H,0.47068801427586016,0.37797110093915604,0.14443738344796636,0.4804320162959827,0.46871817747880884,0.15120531307844545,0.500856677933261,0.13948397538524898,0.14648148674221842,0.46792348270050482,0.11323866663671925,0.12878626281077807

Barcode: V-2023-04-20 16:01:54, PlateRepeat: 34, WellRepeat: 1
,1,2,3,4,5,6,7,8,9,10,11,12
A,0.49329042183721455,0.48305310792396866,0.474086713454909,0.47857395894458071,0.47900710609357572,0.46482492791068425,0.46507534921901827,0.14410986171687287,0.41087498387646793,0.457545213317484,0.13785704267089743,0.15947507846531581
B,0.46724503028930342,0.47513561743722615,0.4407081739930947,0.47623435933908032,0.47611716893738565,0.46397155993583211,0.47521206421050416,0.46780406304085348,0.43454911299912746,0.44248376576480614,0.14186382322692023,0.15738525803315512
C,0.45154044661188941,0.45505388112986411,0.47030311259057683,0.47684121633423615,0.4779103700373819,0.46588245818536522,0.46700437144349888,0.15090996060335363,0.43597076706627719,0.43974121753602796,0.14386332405124352,0.14825235201400705
D,0.44857946050248515,0.4538810003210807,0.43557846713501214,0.45495941891854397,0.45464824927531272,0.44592020661158149,0.46056377420503625,0.1432345660489619,0.14707589879564018,0.46304546401814112,0.14665773880635397,0.17177881929167912
E,0.47840402723093556,0.39022622817844543,0.14776953172907972,0.48370855116881345,0.45836873166723752,0.15362577750658815,0.48609580829773069,0.13829272018750646,0.13310765945667316,0.46684331619538116,0.13821714367437329,0.17308924878064477
F,0.46160228094904582,0.398516075894021,0.14854694256986353,0.48612119789666058,0.14365365322202853,0.15256201647131623,0.50169017049918918,0.4721193135720006,0.14478509790642713,0.45812649155306767,0.11414850390666571,0.12604280525019845
G,0.46737311067095827,0.36330773047404563,0.47649370532671342,0.50722344395313823,0.44970629186518529,0.15496748795934517,0.5116842243573011,0.13940094430406436,0.142716501907156,0.45290563251299487,0.11381858791478539,0.13575214811634326
H,0.47468383879115306,0.38656511633021118,0.14495117523907144,0.48122034118472667,0.4705678457882615,0.15175070069291829,0.501484639398924,0.14042040191395114,0.14711814647660482,0.47372568531913756,0.11306571235402832,0.12845010732471648

Barcode: V-2023-04-20 16:01:54, PlateRepeat: 35, WellRepeat: 1
,1,2,3,4,5,6,7,8,9,10,11,12
A,0.4928545191834009,0.48341738785568455,0.47468609486232682,0.47705349722650942,0.47953834004099932,0.4668565335969232,0.468284116151215,0.14403432472324793,0.41710234348086173,0.45958635483269228,0.137278213721331,0.15891776776979621
B,0.46672858355955005,0.47315900721774312,0.44222935695626425,0.47565311244321395,0.47541679206982995,0.46316794561943758,0.47517157163213547,0.46855870710063058,0.43634694181767281,0.44281762873719044,0.14095760216604711,0.15606412803693642
C,0.45113170155728677,0.45549211159261632,0.47228683566072943,0.47629297726403963,0.47747381652250825,0.46649485373003352,0.46775098885017263,0.14961576592757952,0.44597486720635343,0.44011444262832367,0.14345031826481783,0.14766161265528188
D,0.44728469879731064,0.4529675945203156,0.43596048387126085,0.45398163116821033,0.45369045143572395,0.44595803217964092,0.45962322430974839,0.1419995505043429,0.14641079588643485,0.4641600699638328,0.14553824145932176,0.17070540364779668
E,0.48158991877449431,0.39777211089429682,0.14643507522465166,0.48459247454003779,0.45982943442531815,0.15240367256857887,0.48677206426673025,0.13812814460042308,0.13269451457098183,0.47181125897327525,0.13731746284024426,0.17218271756766096
F,0.46113605157431642,0.40506662134980093,0.14726400774870366,0.48488213940039593,0.1423359413804508,0.15194723173128671,0.5024486188072198,0.47044547099196254,0.14463483926303761,0.45898795627410027,0.11386849956603272,0.12619882186932421
G,0.47425052532297263,0.37159775400344508,0.47784928240183133,0.50882190655224946,0.44989933142069105,0.15379635684525456,0.51156927054455614,0.13889155753872276,0.14161963137811698,0.45513547035389851,0.11375305273539342,0.13594571734517258
H,0.47528180798484759,0.39476416566263761,0.14422215830126681,0.4801657584455708,0.47093290789423492,0.15096218657692279,0.50119323842804231,0.13930234540335132,0.14623152284472463,0.47710769026043248,0.11318880222619453,0.128729568531087

Barcode: V-2023-04-20 16:01:54, PlateRepeat: 36, WellRepeat: 1
,1,2,3,4,5,6,7,8,9,10,11,12
A,0.49620999732907728,0.48371772973894017,0.47672384413296953,0.47715739002808555,0.47843121251516579,0.46471513005418325,0.4656579824773121,0.14389900895069929,0.42310696226973615,0.45837305615585988,0.13776706499413438,0.15946855176030983
B,0.46701761927144175,0.47395437479343483,0.44275707791175556,0.47529529095144279,0.47476921423737706,0.46336050980438265,0.4739588597423402,0.46641331926063578,0.43561952072178217,0.44107809430139705,0.14186382322692023,0.15722408531446105
C,0.45119340422492193,0.45511183393146964,0.4694322423815539,0.47465464764420345,0.47560133526536258,0.46484907119339053,0.46530172221084837,0.15046146578396685,0.44435672636803936,0.43914465510651707,0.14320210275671513,0.14814322775248845
D,0.447120228787291,0.45388526049312372,0.437522859286865,0.45306165186100966,0.4531941659008048,0.44590129259205075,0.45881680799249064,0.14280329876401143,0.14672000654706033,0.46417760079432679,0.14667251250638264,0.17173071113330732
E,0.48750024778040163,0.40430376405344387,0.14752620611184825,0.48296607658539159,0.45912881954973933,0.15310803304797241,0.48807441177674971,0.13810535519283934,0.1329521615090303,0.474284190494046,0.13817575365262263,0.17302755599712136
F,0.46194024993079397,0.41242153787704877,0.14815806142929869,0.48421804216897274,0.14337176366821064,0.15187673166084356,0.50195320624302542,0.4694033987630255,0.14547084124815032,0.45911363801670746,0.11402417272666664,0.12594817665645194
G,0.4804524988134119,0.37889620427660203,0.47747154039984124,0.50830946303524915,0.44908745053698551,0.15511921316375676,0.51132970161389357,0.13917366364674058,0.14269559204233079,0.45532447914579066,0.11377552305383165,0.1356976059949318
H,0.47673963146958148,0.40248323362866228,0.144716801594912,0.47992015354837986,0.47272716737779119,0.15109970687211621,0.50207281898797318,0.1401624625404248,0.14671365461232225,0.48128420413908618,0.11278345149514273,0.1282629163977701

Barcode: V-2023-04-20 16:01:54, PlateRepeat: 37, WellRepeat: 1
,1,2,3,4,5,6,7,8,9,10,11,12
A,0.4872435161056915,0.48377966301917319,0.47722516582172569,0.4762276151765063,0.4792136254508611,0.46730685108801007,0.46753661597329005,0.14385704171853342,0.43081721495720654,0.4600248484813213,0.13723277088758945,0.15881244036856185
B,0.46482933060935577,0.47340306880026234,0.44325621134551257,0.474605216067424,0.47454685595984414,0.46250561306527238,0.47391400816893192,0.46698451660868595,0.43677286452794584,0.44124235642453635,0.14092949669952565,0.15588619325242375
C,0.44972750394838623,0.45466969385046807,0.47151232100387314,0.47347024958245604,0.47537403143398721,0.46535229500200154,0.46586928194597943,0.14945428889880008,0.4455356080198305,0.43911775887642557,0.14304820415974012,0.14773567403945889
D,0.44641664602218839,0.45204122066247759,0.43637575403294465,0.45234410489399307,0.45204122066247759,0.44528572957398305,0.4580940384184658,0.1418398098317728,0.14596798653048765,0.4639671485327973,0.145497173015213,0.1707109948628204
E,0.4871833901079205,0.41042529095297731,0.14638758697008233,0.482506114473485,0.46008131617455267,0.15185001746426394,0.48843134493931345,0.13810640993561596,0.13259541116194212,0.47819336963377651,0.13748174228661109,0.17217042358642798
F,0.46070298035364843,0.41717906002967603,0.14700194623688143,0.48280814303796832,0.14209459035365443,0.15149659312800212,0.50168778950526693,0.46841917969027108,0.14570565979325442,0.45899011544302548,0.11375890947296571,0.12628441551689379
G,0.48372463053613823,0.38680178467717774,0.47769316497565895,0.50889239165124411,0.44980171970396332,0.15304911305499636,0.5109900859158204,0.13877651992933229,0.14175633147969935,0.45566838241308194,0.11377066255157728,0.13597554780829191
H,0.47697219499396337,0.40832440036784379,0.14393673510885927,0.47871225677596735,0.4717175418867201,0.15035285863971531,0.50142012172592076,0.13924005692297658,0.14585628853348023,0.48284247982281925,0.11314483701276966,0.12883186689051254

Barcode: V-2023-04-20 16:01:54, PlateRepeat: 38, WellRepeat: 1
,1,2,3,4,5,6,7,8,9,10,11,12
A,0.50059431767019968,0.48549200471050974,0.47911602972197392,0.4777135357968717,0.47807787765030191,0.46534789760176387,0.4647524544967474,0.14378993776205759,0.43573863390930428,0.45821514836592886,0.13806915336120129,0.15990795290625812
B,0.46602779533215316,0.47456254903804784,0.44276335377501647,0.47469282829737247,0.47321048432036311,0.46297112408410107,0.47279650953541968,0.46527753314183395,0.43784465057900973,0.44093256488066879,0.14208831970832292,0.15759517580501728
C,0.45068295774254385,0.45441665310014839,0.46871817747880884,0.47378846867643082,0.47508839052951712,0.46367796160229074,0.46445615001720675,0.15026345524023715,0.44564067739081625,0.43818119153063911,0.1434052934458524,0.14846742869565346
D,0.44614310745758023,0.45264078944770475,0.437469242030554,0.4519452961859276,0.45168103775749091,0.44501500804113436,0.45790814341079283,0.14284622493271884,0.14651418614683379,0.46431138786013137,0.14692273956139992,0.17233161079420373
E,0.4906722661731836,0.41462062195241611,0.14758436902118471,0.480928530755549,0.46063773862873048,0.15297307661841619,0.48919717187263484,0.13820057307455763,0.13299207033726543,0.48128420413908618,0.13844390904959192,0.17351460350125364
F,0.46043987439724954,0.42264041984902539,0.14823115497783551,0.48298439683749306,0.14348700445933804,0.15186071063909054,0.50157306231757959,0.46786820186191946,0.14679814251549686,0.4592827274514848,0.11415634557035433,0.12607096131386306
G,0.48797249238469625,0.39357723648997628,0.47707835092234152,0.50886323010963785,0.44877834361997121,0.15508262716927676,0.51141524977995878,0.1393698082505366,0.14330369137386642,0.45534814028728537,0.11379317179727116,0.13577271326294962
H,0.47753033640932563,0.41435856333842497,0.14468841892569143,0.4779601502782182,0.473082894908891,0.15110398425795438,0.501439246324961,0.14029452474987036,0.14657329746601241,0.48634034545515969,0.11290454554987156,0.12836509358068832

Barcode: V-2023-04-20 16:01:54, PlateRepeat: 39, WellRepeat: 1
,1,2,3,4,5,6,7,8,9,10,11,12
A,0.5013962311119311,0.48620651771041712,0.48126365824961453,0.47831791779609956,0.47953834004099932,0.46791241299398761,0.46813364782362032,0.14469788002153389,0.44084319765377084,0.4604811543523063,0.13781463825427021,0.15960010689143303
B,0.46622822696139421,0.47426845261195871,0.44495624954830437,0.47461420720119379,0.47440986463929607,0.463262029093471,0.47360468436410574,0.46768468108044869,0.4410261143903017,0.44208761757820758,0.14194108282563506,0.15718839721963107
C,0.45075312287282571,0.45482849613512744,0.46976972141883466,0.47387589807601987,0.47585354793325974,0.46582964455780318,0.4665852488955034,0.14949039804052702,0.44849910018954181,0.44000035837603879,0.14385180017613963,0.1487865730201629
D,0.44651139203157497,0.45242518178092511,0.43723631960434456,0.45271553133990045,0.45251059026759649,0.4452626280509715,0.45777200799115103,0.14176152366620004,0.14603649324707937,0.46520499332488913,0.14630638295889703,0.17238090562791653
E,0.49189757338327661,0.42011506974028717,0.14676856623389073,0.48160132850140641,0.46249468997100573,0.15170689335529561,0.48980614067747918,0.13832171217041314,0.133507848665712,0.48520423710963195,0.13833312017332464,0.17452069936037257
F,0.46108161896429189,0.42606336106234333,0.14779598236380931,0.48293631304123857,0.14254184939866898,0.15139628214060946,0.50253964522268457,0.46802965294202759,0.14800451019464778,0.460633364931803,0.11390864779287536,0.12611123641607896
G,0.49000852743769241,0.402121951064122,0.47849011959586796,0.510345803638729,0.45112532560378216,0.15267116543784212,0.51320105051957,0.13928055672170409,0.14268929279481732,0.45674693501233787,0.11374129918020072,0.13523057387646292
H,0.47847198725108664,0.41971703907396934,0.14461275984729055,0.47793300439060243,0.47231814070782363,0.15063823301705692,0.502343276520163,0.139162240124206,0.14593321116799807,0.48870038153159667,0.1132367120596396,0.12883186689051254

Barcode: V-2023-04-20 16:01:54, PlateRepeat: 40, WellRepeat: 1
,1,2,3,4,5,6,7,8,9,10,11,12
A,0.49634457553413958,0.48478326605640182,0.47956789119481519,0.47682767766348505,0.4774670226058772,0.46380937584256282,0.46337582860251059,0.14385284105484036,0.44066455816037653,0.45751065851551209,0.13803083866663846,0.15978394480439631
B,0.46531931341486132,0.4732328773935095,0.44244829058618729,0.47284572912452943,0.47202108814236637,0.46113386723912686,0.47156364405647183,0.4636473091713485,0.43915087038493794,0.43994851249760852,0.14214784986331755,0.15758653180420687
C,0.44885666316625961,0.45295051753504961,0.46746589945572592,0.47300680410179963,0.47333138623722454,0.46343492559983868,0.46366699675357503,0.15007191399707512,0.44667350125105632,0.43699937312577347,0.1439262538843232,0.14852042730371431
D,0.4450128897516345,0.45203270058847178,0.43711265882936978,0.44996087873583684,0.45005423028219782,0.44369524611218542,0.4568547154255897,0.14244567665871236,0.14604703462799806,0.46418417911810417,0.14676435671172305,0.1721401921468432
E,0.49416118227927974,0.42008732297712031,0.14741516630666154,0.47900256987993806,0.4605550969904611,0.15217274049327964,0.48919018964407879,0.13810848174432666,0.13307797432007321,0.485816864496327,0.13836832119763115,0.17347755567333722
F,0.45852885317173891,0.42740710892461636,0.14794732416445008,0.48080093034904631,0.14316021705714252,0.15116689717759801,0.50009148082404775,0.46618855153252897,0.14883964294786795,0.45869122036178439,0.11414850390666571,0.12599245285501962
G,0.49167557216760743,0.40455217519746389,0.47542580106715748,0.50822452174288113,0.44795801365906607,0.15430094324652535,0.51070442061514643,0.13910726021900297,0.14381927145959006,0.45380176078639967,0.11386949535067101,0.13575729896270283
H,0.47664261836916128,0.42284172417722882,0.14447201893934919,0.47577472124115883,0.47133841383076819,0.15074585410818198,0.50007003785358761,0.14009279788553539,0.14624520195254354,0.49053243808368541,0.11299635170462623,0.12848149695623265

Barcode: V-2023-04-20 16:01:54, PlateRepeat: 41, WellRepeat: 1
,1,2,3,4,5,6,7,8,9,10,11,12
A,0.49426457952583852,0.4860082010948848,0.4821426043611598,0.47682090816983608,0.47740825251541147,0.46651469559516112,0.46569760010066419,0.14379097878903507,0.44310995437101969,0.45905513738443804,0.13749004139047796,0.15930119075669141
B,0.46426094256854689,0.471992066709363,0.44254842855080323,0.47223769230629609,0.47124704357306846,0.46104680716600088,0.47038318397866963,0.46417760079432679,0.44037384923758516,0.439335141224008,0.1412066546248017,0.15617955505599596
C,0.44761806970275303,0.45304238964235488,0.46935456049802149,0.47197642017431668,0.47313438103338984,0.46389047546000511,0.46421927368061355,0.14880888229092276,0.44846949583110107,0.4375702698788812,0.14323244409595545,0.14792828503224792
D,0.44463332621139473,0.45003303415155721,0.43537732063814821,0.45029414830300174,0.45089345579791035,0.44316844067879124,0.45555874747194292,0.14152052585660674,0.1454056160303536,0.4638510129042489,0.14572775774563371,0.17105471631861788
E,0.49272571409554405,0.42307905421216851,0.14629584787118874,0.47892317847054583,0.46030944556090236,0.15115092305777228,0.48790532964627742,0.1380577760957972,0.132731319739206,0.48823431104445542,0.13762853756964166,0.17270243799704749
F,0.45770285953675582,0.42751185871862352,0.14676435671172305,0.47898669275907191,0.14204445998501178,0.15090568130613147,0.50046556392250818,0.46517423562255594,0.14992618642325542,0.45759485620902723,0.11392330415725579,0.1261706353751629
G,0.49200274491940182,0.41020836287973705,0.475209810869987,0.50797464535757231,0.44801293509244455,0.15276320667892937,0.50992656783270285,0.13874541430279944,0.14355512242847104,0.45325404475120112,0.11370898522467336,0.13596010284968307
H,0.4768525097494653,0.42581239171562862,0.1439713733849102,0.474789445064165,0.46886225230220585,0.15014424649755909,0.499479826153589,0.13899216696139766,0.14555823731214046,0.49069324152208849,0.11321325644851311,0.12891594287217156

Barcode: V-2023-04-20 16:01:54, PlateRepeat: 42, WellRepeat: 1
,1,2,3,4,5,6,7,8,9,10,11,12
A,0.50386378212536453,0.48699385275371782,0.48273949539385108,0.4781208894348154,0.47827716301465278,0.46481835928534238,0.46383788164651429,0.14356453384736817,0.44328755371384782,0.45745450561195616,0.13827927779327123,0.16026831055081489
B,0.46442107459180515,0.47301352878065978,0.44219393579956795,0.4720880640230567,0.47121807532813115,0.46058987651608113,0.47117349964094885,0.46324232314413688,0.44059807500080012,0.43845182880566,0.14243210112521268,0.15767638499454165
C,0.44820521610510988,0.45282019218491154,0.46673961278216181,0.47238964176669118,0.47295756791822086,0.46280713904056153,0.46266289657799836,0.15000382103090321,0.44791574747766627,0.43606527757721897,0.14395669333698932,0.14873250411882991
D,0.44430644024285781,0.45143181510072344,0.43588447174560341,0.44957057618861074,0.44953240195991273,0.44368477143330431,0.45544912112782648,0.14235160888849197,0.14588474298606857,0.46371519730134847,0.14704630452251616,0.17254779115375063
E,0.49458665876506891,0.42322467232283056,0.14765206850356233,0.4769428119717658,0.45988151034353458,0.1521214258369025,0.4879308156776555,0.13812607288551243,0.13327750020417478,0.488867441199069,0.1386645743908993,0.17388077988341161
F,0.45786059287130781,0.42889445345749649,0.14783090357557271,0.47831791779609956,0.14314137648309394,0.15107521162898768,0.49965583352604725,0.46485127242593144,0.15199853048927059,0.45712647093449743,0.11419061635764248,0.126063912786956
G,0.49343112675913786,0.41297660458502505,0.47359348015524272,0.50760372770808337,0.44740072952259574,0.15447713437911786,0.51052631566101092,0.13915292071221386,0.14542980346909803,0.45222251600344904,0.11377751504723696,0.13575832154993273
H,0.47722744323599647,0.42765294271964116,0.144725186185404,0.47452439165088395,0.47020303765956595,0.15106135475275975,0.49923729767543062,0.1401374925335109,0.14603649324707937,0.49335140400025518,0.11303737878954222,0.12852805727388406

Barcode: V-2023-04-20 16:01:54, PlateRepeat: 43, WellRepeat: 1
,1,2,3,4,5,6,7,8,9,10,11,12
A,0.50571525751235225,0.48970844920441392,0.48521575554069407,0.47759139996641625,0.47897081505774208,0.46716995791140709,0.46671317045874039,0.14487864011582649,0.44500240964104942,0.46094450449966684,0.13793671408305688,0.16012349438910942
B,0.46397373004507503,0.47167962300138694,0.44377262416918084,0.47327988864275122,0.47208359463003047,0.46139089880473733,0.47115568908013417,0.46590009671877236,0.44273204826927587,0.43952983426630943,0.14197763538100047,0.15737228569861911
C,0.44868523329137433,0.45283942776163444,0.46788808685143246,0.47191169760240387,0.4736651890557067,0.46420391349160017,0.46415569603577872,0.14929176059761412,0.44997146032083712,0.43737439360631025,0.14396925502888439,0.14891284234461555
D,0.44376636287376409,0.45072334167211259,0.43545532107492851,0.45014341167841593,0.44998207838829368,0.44347567232269353,0.45875185837371457,0.14143810754993305,0.1454098017018981,0.46430918388946341,0.14629898994163498,0.17262733069385136
E,0.49394979834982444,0.42520660229995405,0.14665138596082405,0.478240914205879,0.46055072246118206,0.15119358032358687,0.48835483590565026,0.13821612686032003,0.13352117307438563,0.49184849796119445,0.13852780067789675,0.17481001739009192
F,0.457862757652379,0.43015373069146018,0.14744160166383641,0.4793339324138563,0.14219173646363142,0.15096964691762879,0.50096169529204237,0.465748197677083,0.1546964389019134,0.45815457958619826,0.11389984577111432,0.12608908557206619
G,0.49390988675963354,0.41936287934457134,0.474852352402715,0.50859352941582747,0.44898369057024179,0.15303517343156628,0.51114642765122675,0.13916434447988224,0.14538772460785865,0.45351071549230093,0.11376185773274093,0.13525116373542523
H,0.47783794596191853,0.43035650335745756,0.14464114746136664,0.47436721314665542,0.46890435745542258,0.15063717167663104,0.50002004379409426,0.13905644553262494,0.14551087527227713,0.49586079124204369,0.11321812319307065,0.12868499308588605

Barcode: V-2023-04-20 16:01:54, PlateRepeat: 44, WellRepeat: 1
,1,2,3,4,5,6,7,8,9,10,11,12
A,0.51137614596052228,0.48723889651212837,0.48417440753780655,0.47614418641266865,0.475050175278362,0.46304546401814112,0.46150418781240021,0.14386436490232526,0.44442166911280095,0.45520419384102667,0.13791602504083664,0.16039357606071636
B,0.46361227517238107,0.4713495714387122,0.44047142476682166,0.47024974683912957,0.47012524801178285,0.45985762802520713,0.46917929483330734,0.46209080671686636,0.43983863442224297,0.4362194627401994,0.14236309803517241,0.15767746528052359
C,0.4464397973658793,0.45019860828478631,0.46516103787825752,0.4701652668792094,0.47086610377064719,0.46166111904479251,0.46199696947385144,0.14977626617485218,0.44756106630219422,0.43458600061840386,0.14374695604132878,0.14850453943383021
D,0.44257556162686229,0.44984417026611495,0.43445899353293754,0.44850754240764196,0.44809954772802296,0.44181264821595778,0.45431161243534018,0.14193899188163961,0.14521829371460065,0.46232656103331793,0.14678016067170557,0.17234170694317444
E,0.49400617303201833,0.42357401917936655,0.14768593271146169,0.47582426221603841,0.45855266458142085,0.15197609258890549,0.48726199398857334,0.13793049616849715,0.13332869084708759,0.49199340626373578,0.138563023556627,0.17369764352170383
F,0.45681808031945575,0.42885202630824554,0.14759177704543608,0.47748285192209439,0.14284622493271884,0.15068192871259861,0.49889987392692681,0.46475905963015673,0.15655406595543189,0.45615674298646874,0.11409563864154841,0.12587673642207059
G,0.49349916876392252,0.41935101253546159,0.4717711119592467,0.50637686295144035,0.44613891892558777,0.15311338239826786,0.509490685158706,0.13900874497701779,0.14717522044112868,0.45069146765669454,0.1137882716537455,0.135736695210712
H,0.47579497452386438,0.4295479248568585,0.1445865228468001,0.4727405904293171,0.46837931654289122,0.15085454592837785,0.49842747359730644,0.13976231973604128,0.14559193194422418,0.4978844804080258,0.11286450400553841,0.12843593310340293

Barcode: V-2023-04-20 16:01:54, PlateRepeat: 45, WellRepeat: 1
,1,2,3,4,5,6,7,8,9,10,11,12
A,0.50094258232398736,0.48953641320381186,0.48463386221872845,0.47592561146651857,0.47651852195280137,0.46545342292041131,0.46470415584477309,0.14335605848703187,0.44631772958182558,0.45564687830324391,0.13759440794457245,0.159781758848506
B,0.46117962855586964,0.46933460198594606,0.44074349135025326,0.46918818809734192,0.46827971311249056,0.458416334707524,0.46873812915153107,0.46140396111036941,0.44010200194663668,0.43668847104227942,0.14147148791423245,0.15647203274882635
C,0.44545791233942872,0.45033027325629194,0.46610926060131408,0.46919704602910545,0.46996745146108193,0.4625318130931525,0.46214318380873864,0.14861905149254243,0.44877414358395651,0.43486052269523878,0.14337072163586584,0.14814006218762121
D,0.44158777527392934,0.44801503879955773,0.4339269572577486,0.44746610559435251,0.44747456791646184,0.44076424505671152,0.45345294955288845,0.14097534023265898,0.14489021094760027,0.46155867481010332,0.145809921172667,0.17130154584582696
E,0.49232547217545708,0.42303515597731017,0.14637808869602004,0.47568687684251526,0.45760998262399005,0.150809770095737,0.48584913752919556,0.13796772695783802,0.13301764512709394,0.49270933190449245,0.13766677464876939,0.17275847301244959
F,0.45560604294815316,0.428024021958174,0.14640447638400336,0.47610364227163815,0.14172708224777433,0.15078207554224179,0.49836578682473182,0.46307826224540255,0.15924902521646395,0.45545126168201688,0.11386459606823299,0.12614446056389317
G,0.493208378341706,0.42098565324175691,0.47179116845975383,0.50603625669718011,0.44599800503285508,0.15164924346671066,0.50829732040376641,0.13860550547188358,0.147722962908662,0.45028140840053654,0.1136013875247433,0.13584068872409252
H,0.4748703242544916,0.43001788080052694,0.14412873462497103,0.47169077184676467,0.4656579824773121,0.15052000570586815,0.49751498332740668,0.13877858854374528,0.14473883862354028,0.49920875986619989,0.11318293779526266,0.12886022751905085

Barcode: V-2023-04-20 16:01:54, PlateRepeat: 46, WellRepeat: 1
,1,2,3,4,5,6,7,8,9,10,11,12
A,0.5076376389999,0.48744241549456524,0.48508686720909239,0.4763944592115506,0.4753560457596317,0.46277435600457406,0.46166548240369354,0.14351844198787758,0.44686519191764068,0.45536962290656186,0.13823887279825417,0.16080447951664703
B,0.46155212814545343,0.46971643051304829,0.43973290411798782,0.46954988061425557,0.46847896755161145,0.45909629732260193,0.46854096499718573,0.46185302962750069,0.44005637053470203,0.43558051800756997,0.14258890251475079,0.15776081924555835
